cluster,neuron,feature,category,category_fine,iou,feature_length,w_entail,w_neutral,w_contra
4,41,(hyp:tok:on AND pre:tok:touching),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,-0.033485066,0.088689424,-0.040283706
4,42,pre:tok:in,pre,pre:tok,0.0,1,-0.0020226776,-0.065245084,0.0029773572
4,43,pre:tok:in,pre,pre:tok,0.0,1,0.05056345,0.037032012,-0.08811786
4,44,pre:tok:in,pre,pre:tok,0.0,1,0.006612241,-0.06660918,-0.064696595
4,45,(hyp:tok:tied AND pre:tok:is),(hyp AND pre),(hyp:tok AND pre:tok),0.2,2,-0.14072616,-0.096029684,0.083642185
4,46,pre:tok:in,pre,pre:tok,0.0,1,-0.019136123,-0.0040056366,0.011697231
4,47,pre:tok:in,pre,pre:tok,0.0,1,0.0138225835,0.018448532,0.0113480715
4,48,pre:tok:in,pre,pre:tok,0.0,1,0.013414908,-0.04464621,-0.036819622
4,49,pre:tok:in,pre,pre:tok,0.0,1,-0.052856423,-0.024655763,-0.02181511
4,50,pre:tok:in,pre,pre:tok,0.0,1,-0.099457376,0.0052415538,-0.03007226
4,51,pre:tok:in,pre,pre:tok,0.0,1,0.01562371,0.026281003,0.013415666
4,52,pre:tok:in,pre,pre:tok,0.0,1,-0.056185436,-0.10426986,0.15387368
4,53,pre:tok:in,pre,pre:tok,0.0,1,0.013514537,0.012803634,0.019345026
4,54,pre:tok:in,pre,pre:tok,0.0,1,-0.08550019,0.017264206,-0.07033782
4,55,pre:tok:in,pre,pre:tok,0.0,1,0.00833922,0.020001516,-0.030236812
4,56,pre:tok:in,pre,pre:tok,0.0,1,0.0026214418,-0.0085015455,-0.008195789
4,57,pre:tok:in,pre,pre:tok,0.0,1,-0.010113196,0.0026206197,-0.015361326
4,58,pre:tok:in,pre,pre:tok,0.0,1,0.025987085,-0.055569272,0.015964126
4,59,pre:tok:in,pre,pre:tok,0.0,1,-0.03440285,-0.14860669,0.11982746
4,60,pre:tok:in,pre,pre:tok,0.0,1,0.006267746,0.032048497,-0.010155706
4,61,(hyp:tok:- AND pre:tok:turning),(hyp AND pre),(hyp:tok AND pre:tok),0.5,2,0.06905016,-0.031185739,-0.20266573
4,62,pre:tok:in,pre,pre:tok,0.0,1,0.03103753,-0.024496555,-0.025770273
4,63,pre:tok:in,pre,pre:tok,0.0,1,0.041689653,-0.012581584,-0.058262847
4,64,pre:tok:in,pre,pre:tok,0.0,1,0.00252681,0.00079259474,0.0026084005
4,65,(((((NOT pre:tok:man) AND hyp:tok:basketball) OR hyp:tok:purple) AND (NOT pre:tok:basketball)) AND (NOT pre:tok:are)),(((((NOT pre) AND hyp) OR hyp) AND (NOT pre)) AND (NOT pre)),(((((NOT pre:tok) AND hyp:tok) OR hyp:tok) AND (NOT pre:tok)) AND (NOT pre:tok)),0.13513513513513514,8,-0.12909026,-0.09483319,0.12834495
4,66,pre:tok:in,pre,pre:tok,0.0,1,0.033789285,-0.03808392,-0.018338058
4,67,(hyp:tok:sisters AND pre:tok:photographers),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,-0.14968236,0.10159572,-0.025336297
4,68,pre:tok:in,pre,pre:tok,0.0,1,-0.0076259715,0.020113282,0.000622851
4,69,pre:tok:in,pre,pre:tok,0.0,1,-0.007861247,0.0061739935,0.0059137563
4,70,((((hyp:tok:field AND pre:tok:on) OR pre:tok:swings) AND (NOT hyp:tok:on)) AND (NOT pre:tok:are)),((((hyp AND pre) OR pre) AND (NOT hyp)) AND (NOT pre)),((((hyp:tok AND pre:tok) OR pre:tok) AND (NOT hyp:tok)) AND (NOT pre:tok)),0.1276595744680851,7,-0.108983606,-0.042775862,0.08132347
4,71,((((hyp:tok:car OR hyp:tok:eating) OR hyp:tok:field) OR hyp:tok:asleep) OR hyp:tok:dress),((((hyp OR hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.09122401847575058,5,0.047287337,-0.11216539,0.05210083
4,72,pre:tok:in,pre,pre:tok,0.0,1,-0.1603311,-0.0009230601,0.031817134
4,73,pre:tok:in,pre,pre:tok,0.0,1,-0.0050824634,-0.0013629452,-0.12974527
4,74,pre:tok:in,pre,pre:tok,0.0,1,-0.011482277,0.0011194352,0.0120803835
4,75,pre:tok:in,pre,pre:tok,0.0,1,-0.0262356,0.0064998884,-0.0030897802
4,76,pre:tok:in,pre,pre:tok,0.0,1,-0.03845738,0.045151323,-0.0038173578
4,77,((((hyp:tok:outside AND hyp:tok:two) OR pre:tok:patio) AND (NOT oth:overlap:overlap25)) AND (NOT pre:tok:are)),((((hyp AND hyp) OR pre) AND (NOT oth)) AND (NOT pre)),((((hyp:tok AND hyp:tok) OR pre:tok) AND (NOT oth:overlap)) AND (NOT pre:tok)),0.20512820512820512,7,-0.049263522,0.037227575,-0.1239822
4,78,pre:tok:in,pre,pre:tok,0.0,1,0.01182707,0.01418951,-0.07326577
4,79,pre:tok:in,pre,pre:tok,0.0,1,-0.042171866,0.029642066,0.0040113684
4,80,pre:tok:in,pre,pre:tok,0.0,1,-0.104470074,-0.0015485637,0.024704978
4,81,pre:tok:in,pre,pre:tok,0.0,1,-0.0004845808,-0.0026556302,-0.06320808
4,82,pre:tok:in,pre,pre:tok,0.0,1,-0.0006962838,0.037043694,-0.0047402196
4,83,((((hyp:tok:dirty AND pre:tok:in) OR hyp:tok:hangs) AND pre:tok:in) AND (NOT hyp:tok:on)),((((hyp AND pre) OR hyp) AND pre) AND (NOT hyp)),((((hyp:tok AND pre:tok) OR hyp:tok) AND pre:tok) AND (NOT hyp:tok)),0.3333333333333333,6,0.06637609,-0.044479493,-0.10453293
4,84,pre:tok:in,pre,pre:tok,0.0,1,-0.046179634,0.024165891,-0.031279296
4,85,pre:tok:in,pre,pre:tok,0.0,1,-0.018680288,-0.042337883,-0.031710915
4,86,((NOT pre:tok:in) AND hyp:tok:driveway),((NOT pre) AND hyp),((NOT pre:tok) AND hyp:tok),0.3333333333333333,3,0.09461465,0.065869935,-0.12684418
4,87,pre:tok:in,pre,pre:tok,0.0,1,-0.07542576,0.059005048,-0.042891487
4,88,pre:tok:in,pre,pre:tok,0.0,1,-0.039959464,0.011520041,0.006039225
4,89,((((hyp:tok:at AND hyp:tok:home) OR pre:tok:navy) OR hyp:tok:bass) OR hyp:tok:eye),((((hyp AND hyp) OR pre) OR hyp) OR hyp),((((hyp:tok AND hyp:tok) OR pre:tok) OR hyp:tok) OR hyp:tok),0.08928571428571429,5,-0.079672396,-0.06381497,0.12224061
4,90,pre:tok:in,pre,pre:tok,0.0,1,-0.007987969,-0.02412905,0.026392274
4,91,pre:tok:in,pre,pre:tok,0.0,1,-0.06987466,0.05190899,-0.044274643
4,92,(hyp:tok:playground AND pre:tok:falling),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,0.050313465,0.052532934,-0.12562737
4,93,pre:tok:in,pre,pre:tok,0.0,1,-0.01883569,-0.017991973,-0.0017997269
4,94,pre:tok:in,pre,pre:tok,0.0,1,-0.067060955,-0.030774878,0.012188254
4,95,pre:tok:in,pre,pre:tok,0.0,1,0.0010621102,-0.022456413,0.015506575
4,96,pre:tok:in,pre,pre:tok,0.0,1,0.0034709915,-0.0325567,-0.008448587
4,97,pre:tok:in,pre,pre:tok,0.0,1,0.026501311,0.01666225,-0.0069059217
4,98,((((hyp:tok:bank OR hyp:tok:clock) OR pre:tok:birthday) OR pre:tok:conducting) OR hyp:tok:stool),((((hyp OR hyp) OR pre) OR pre) OR hyp),((((hyp:tok OR hyp:tok) OR pre:tok) OR pre:tok) OR hyp:tok),0.16666666666666666,5,-0.07846296,-0.053819176,0.057296827
4,99,((((hyp:tok:wineglass OR pre:tok:protecting) OR hyp:tok:backpacks) OR hyp:tok:canadian) AND pre:tok:man),((((hyp OR pre) OR hyp) OR hyp) AND pre),((((hyp:tok OR pre:tok) OR hyp:tok) OR hyp:tok) AND pre:tok),0.17857142857142858,5,0.089182295,-0.086153075,-0.03671151
4,100,pre:tok:in,pre,pre:tok,0.0,1,-0.088273406,-0.0052091433,-0.0047181933
4,101,pre:tok:in,pre,pre:tok,0.0,1,0.03769857,-0.11681821,-0.086600326
4,102,pre:tok:in,pre,pre:tok,0.0,1,-0.012499663,-0.02526332,-0.0016857684
4,103,pre:tok:in,pre,pre:tok,0.0,1,0.016138189,0.00962268,0.02160543
4,104,pre:tok:in,pre,pre:tok,0.0,1,0.07133136,0.0005772435,-0.1375564
4,105,pre:tok:in,pre,pre:tok,0.0,1,0.016222455,0.012033734,0.013546592
4,106,pre:tok:in,pre,pre:tok,0.0,1,-0.029706873,-0.047672648,-0.0041251327
4,107,pre:tok:in,pre,pre:tok,0.0,1,0.010845746,0.05377577,-0.01788012
4,108,pre:tok:in,pre,pre:tok,0.0,1,0.031940717,-0.025490396,-0.050881114
4,109,pre:tok:in,pre,pre:tok,0.0,1,-0.048625197,-0.057748705,-0.056157283
4,110,pre:tok:in,pre,pre:tok,0.0,1,-0.05829175,0.00046831323,-0.020443004
4,111,pre:tok:in,pre,pre:tok,0.0,1,0.0016251587,-0.027635096,-0.030513028
4,112,pre:tok:in,pre,pre:tok,0.0,1,0.009923251,0.010234154,0.030070646
4,113,((((NOT pre:tok:and) AND (hyp:tok:bananas OR hyp:tok:cool)) OR pre:tok:mouths) AND (NOT pre:tok:with)),((((NOT pre) AND (hyp OR hyp)) OR pre) AND (NOT pre)),((((NOT pre:tok) AND (hyp:tok OR hyp:tok)) OR pre:tok) AND (NOT pre:tok)),0.21428571428571427,7,-0.08688624,0.096451126,-0.05971095
4,114,pre:tok:in,pre,pre:tok,0.0,1,-0.03208998,-0.021575475,0.015153893
4,115,pre:tok:in,pre,pre:tok,0.0,1,-0.025477335,-0.048394438,-0.07235463
4,116,pre:tok:in,pre,pre:tok,0.0,1,-0.017637454,0.0016426755,-0.05439897
4,117,pre:tok:in,pre,pre:tok,0.0,1,-0.015599354,-0.0043594847,0.031266592
4,118,pre:tok:in,pre,pre:tok,0.0,1,-0.013045226,-0.028308477,0.027513092
4,119,pre:tok:in,pre,pre:tok,0.0,1,-0.020751394,0.027719911,-0.023735322
4,120,pre:tok:in,pre,pre:tok,0.0,1,-0.014205514,-0.009820692,-0.028561337
4,121,pre:tok:in,pre,pre:tok,0.0,1,-0.012556307,-0.004710122,-0.02077138
4,122,pre:tok:in,pre,pre:tok,0.0,1,0.0104807215,0.013510392,-0.041562807
4,123,pre:tok:in,pre,pre:tok,0.0,1,-0.04467381,-0.01697592,-0.023792325
4,124,pre:tok:in,pre,pre:tok,0.0,1,0.005436926,0.022672644,0.0021183304
4,125,pre:tok:in,pre,pre:tok,0.0,1,0.033474363,-0.14393361,-0.05903522
4,126,pre:tok:in,pre,pre:tok,0.0,1,0.007641409,0.0072017685,0.0040696347
4,127,pre:tok:in,pre,pre:tok,0.0,1,0.008601519,-0.023871878,0.029000605
4,128,((((NOT oth:overlap:overlap50) AND (hyp:tok:eating OR hyp:tok:to)) OR hyp:tok:chasing) OR hyp:tok:driving),((((NOT oth) AND (hyp OR hyp)) OR hyp) OR hyp),((((NOT oth:overlap) AND (hyp:tok OR hyp:tok)) OR hyp:tok) OR hyp:tok),0.12131423757371525,6,-0.04801875,0.06620424,-0.012144176
4,129,(hyp:tok:buggy AND hyp:tok:in),(hyp AND hyp),(hyp:tok AND hyp:tok),0.16666666666666666,2,-0.072419934,-0.03914935,0.0872177
4,130,pre:tok:in,pre,pre:tok,0.0,1,0.03766189,-0.019099733,-0.031676907
4,131,pre:tok:in,pre,pre:tok,0.0,1,-0.008187658,-0.003069799,-0.0018015172
4,132,((hyp:tok:old AND pre:tok:white) AND pre:tok:sitting),((hyp AND pre) AND pre),((hyp:tok AND pre:tok) AND pre:tok),1.0,3,-0.071916215,0.11138305,-0.04428954
4,133,((((hyp:tok:is AND hyp:tok:yard) OR pre:tok:atv) AND (NOT oth:overlap:overlap25)) OR pre:tok:tea),((((hyp AND hyp) OR pre) AND (NOT oth)) OR pre),((((hyp:tok AND hyp:tok) OR pre:tok) AND (NOT oth:overlap)) OR pre:tok),0.3076923076923077,6,-0.096446626,-0.10190271,0.12673329
4,134,((((hyp:tok:grass OR hyp:tok:through) OR hyp:tok:snowboarder) OR hyp:tok:tire) OR hyp:tok:herself),((((hyp OR hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.07761194029850746,5,-0.10499711,0.029232286,0.04145074
4,135,pre:tok:in,pre,pre:tok,0.0,1,0.0030202875,-0.014142611,0.0250807
4,136,pre:tok:in,pre,pre:tok,0.0,1,-0.013082018,0.034327064,-0.0974429
4,137,pre:tok:in,pre,pre:tok,0.0,1,-0.024220657,-0.028761886,-0.006440502
4,138,pre:tok:in,pre,pre:tok,0.0,1,-0.0056663803,-0.03728293,0.036637243
4,139,(hyp:tok:mouth AND pre:tok:candy),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,-0.039536238,-0.052368265,0.034114048
4,140,pre:tok:in,pre,pre:tok,0.0,1,-0.07607642,-0.04808973,0.09397277
4,141,pre:tok:in,pre,pre:tok,0.0,1,0.005810221,-0.026972951,-0.011278573
4,142,pre:tok:in,pre,pre:tok,0.0,1,-0.07931034,0.0017371047,-0.17360741
4,143,pre:tok:in,pre,pre:tok,0.0,1,-0.008734531,0.037634708,0.022897309
4,144,pre:tok:in,pre,pre:tok,0.0,1,-0.0057619945,-0.021495854,-0.049787506
4,145,pre:tok:in,pre,pre:tok,0.0,1,-0.024638766,-0.0031922143,-0.00596339
4,146,pre:tok:in,pre,pre:tok,0.0,1,-0.024519496,-0.0051470543,0.04366446
4,147,pre:tok:in,pre,pre:tok,0.0,1,0.010566733,0.015339571,0.032468084
4,148,pre:tok:in,pre,pre:tok,0.0,1,-0.02957438,-0.020992396,-0.0046174335
4,149,pre:tok:in,pre,pre:tok,0.0,1,-0.020838039,0.016317807,0.0065414477
4,150,pre:tok:in,pre,pre:tok,0.0,1,-0.19743171,0.05822334,0.060050327
4,151,((((hyp:tok:bed AND pre:tok:holding) OR hyp:tok:teenage) AND (NOT pre:tok:with)) AND hyp:tok:in),((((hyp AND pre) OR hyp) AND (NOT pre)) AND hyp),((((hyp:tok AND pre:tok) OR hyp:tok) AND (NOT pre:tok)) AND hyp:tok),0.25,6,-0.11006773,-0.105854094,0.1718988
4,152,pre:tok:in,pre,pre:tok,0.0,1,0.010014768,0.0019077694,-0.014095967
4,153,((hyp:tok:field AND pre:tok:flowered) AND hyp:tok:in),((hyp AND pre) AND hyp),((hyp:tok AND pre:tok) AND hyp:tok),1.0,3,0.13226399,-0.07567153,-0.15903792
4,154,pre:tok:in,pre,pre:tok,0.0,1,0.056399014,-0.04193865,-0.029058445
4,155,pre:tok:in,pre,pre:tok,0.0,1,-0.016818479,0.021958226,0.0063853175
4,156,(hyp:tok:woman AND pre:tok:york),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,-0.07998965,0.05445286,-0.066065
4,157,((((hyp:tok:attempt OR hyp:tok:nice) OR hyp:tok:nine) OR hyp:tok:scale) OR hyp:tok:chainsaw),((((hyp OR hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.10526315789473684,5,-0.032307718,0.04417042,-0.05504126
4,158,pre:tok:in,pre,pre:tok,0.0,1,-0.0044874987,0.0547712,-0.03767643
4,159,pre:tok:in,pre,pre:tok,0.0,1,0.00021119398,0.010514237,-0.017077342
4,160,pre:tok:in,pre,pre:tok,0.0,1,0.016960602,0.04256296,-0.016251069
4,161,pre:tok:in,pre,pre:tok,0.0,1,0.005571336,-0.010668675,-0.02457532
4,162,pre:tok:in,pre,pre:tok,0.0,1,0.017939711,0.026868239,0.00055423524
4,163,pre:tok:in,pre,pre:tok,0.0,1,-0.2752706,0.16243343,-0.18207876
4,164,pre:tok:in,pre,pre:tok,0.0,1,-0.0015966669,-0.023462098,-0.004886586
4,165,pre:tok:in,pre,pre:tok,0.0,1,-0.051729437,-0.05801203,0.08128264
4,166,pre:tok:in,pre,pre:tok,0.0,1,0.013000044,-0.028395733,-0.06987498
4,167,pre:tok:in,pre,pre:tok,0.0,1,0.036970306,0.015462908,-0.022495331
4,168,pre:tok:in,pre,pre:tok,0.0,1,-0.024423728,0.0023050075,0.03357357
4,169,pre:tok:in,pre,pre:tok,0.0,1,-0.013789192,-0.005527775,-0.019280791
4,170,pre:tok:in,pre,pre:tok,0.0,1,0.1481406,-0.09898065,-0.17880589
4,171,pre:tok:in,pre,pre:tok,0.0,1,0.06618881,-0.08298822,-0.20439473
4,172,pre:tok:in,pre,pre:tok,0.0,1,-0.074928164,0.015890753,0.018604869
4,173,((((hyp:tok:bench OR hyp:tok:throwing) AND pre:tok:in) OR pre:tok:skateboarding) OR pre:tok:'),((((hyp OR hyp) AND pre) OR pre) OR pre),((((hyp:tok OR hyp:tok) AND pre:tok) OR pre:tok) OR pre:tok),0.09090909090909091,5,-0.10522606,-0.02099057,0.048602656
4,174,pre:tok:in,pre,pre:tok,0.0,1,0.045036357,-0.022107106,-0.016550107
4,175,pre:tok:in,pre,pre:tok,0.0,1,0.007010473,-0.0333985,0.0011862116
4,176,(hyp:tok:drive AND pre:tok:at),(hyp AND pre),(hyp:tok AND pre:tok),0.5,2,-0.14811325,-0.104379594,0.06837675
4,177,pre:tok:in,pre,pre:tok,0.0,1,-0.035102468,0.029758822,-0.026929472
4,178,pre:tok:in,pre,pre:tok,0.0,1,-0.005720577,0.030373879,-0.029933859
4,179,pre:tok:in,pre,pre:tok,0.0,1,-0.11383325,0.03785596,-0.08419549
4,180,pre:tok:in,pre,pre:tok,0.0,1,0.023711625,0.024367345,0.013461646
4,181,pre:tok:in,pre,pre:tok,0.0,1,-0.0024091932,-0.042495318,0.03627497
4,182,pre:tok:in,pre,pre:tok,0.0,1,0.022902442,0.019054422,-0.02082715
4,183,pre:tok:in,pre,pre:tok,0.0,1,-0.06919683,-0.13074417,0.058692865
4,184,pre:tok:in,pre,pre:tok,0.0,1,0.042383034,-0.010578892,0.01582296
4,185,pre:tok:in,pre,pre:tok,0.0,1,-0.03443831,-0.06943782,0.05586443
4,186,pre:tok:in,pre,pre:tok,0.0,1,-0.0052255737,-0.021783398,0.032608166
4,187,pre:tok:in,pre,pre:tok,0.0,1,0.04688325,-0.006550069,-0.0069883284
4,188,pre:tok:in,pre,pre:tok,0.0,1,-0.002543531,0.010231753,0.01605837
4,189,pre:tok:in,pre,pre:tok,0.0,1,-0.025256582,0.042192712,-0.021719601
4,190,pre:tok:in,pre,pre:tok,0.0,1,0.008693362,0.026624294,0.0061495597
4,191,(hyp:tok:woman AND pre:tok:dock),(hyp AND pre),(hyp:tok AND pre:tok),0.5,2,-0.111822106,0.123090416,-0.07770583
4,192,pre:tok:in,pre,pre:tok,0.0,1,-0.05074363,0.07147574,-0.16643323
4,193,pre:tok:in,pre,pre:tok,0.0,1,-0.023645775,-0.0053736,0.022892535
4,194,pre:tok:in,pre,pre:tok,0.0,1,-0.19795032,-0.061525643,-0.009180303
4,195,pre:tok:in,pre,pre:tok,0.0,1,-0.0894051,-0.0076191886,0.011079363
4,196,pre:tok:in,pre,pre:tok,0.0,1,0.013898657,-0.0036877377,0.014237707
4,197,(hyp:tok:hit AND pre:tok:ball),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,-0.032547493,-0.057764277,0.07989717
4,198,(hyp:tok:on AND pre:tok:fix),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,0.08765178,0.011873032,-0.13578333
4,199,pre:tok:in,pre,pre:tok,0.0,1,-0.024082795,0.018115602,-0.10912989
4,200,pre:tok:in,pre,pre:tok,0.0,1,-0.033764776,-0.0050887647,-0.02600243
4,201,pre:tok:in,pre,pre:tok,0.0,1,0.013784866,0.016872317,0.01369216
4,202,pre:tok:in,pre,pre:tok,0.0,1,-0.03866473,-0.009189565,-0.044769812
4,203,((((hyp:tok:drums OR hyp:tok:office) OR hyp:tok:brush) OR hyp:tok:decorated) AND (NOT pre:tok:wearing)),((((hyp OR hyp) OR hyp) OR hyp) AND (NOT pre)),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) AND (NOT pre:tok)),0.14285714285714285,6,-0.05045265,-0.03835003,0.075955234
4,204,((((hyp:tok:homeless OR hyp:tok:professional) AND hyp:tok:is) AND (NOT pre:tok:is)) AND (NOT pre:tok:with)),((((hyp OR hyp) AND hyp) AND (NOT pre)) AND (NOT pre)),((((hyp:tok OR hyp:tok) AND hyp:tok) AND (NOT pre:tok)) AND (NOT pre:tok)),0.42857142857142855,7,-0.12619837,0.15795203,-0.1039631
4,205,pre:tok:in,pre,pre:tok,0.0,1,0.023406269,0.008170713,0.008519941
4,206,pre:tok:in,pre,pre:tok,0.0,1,-0.03466468,0.006258125,0.015352923
4,207,pre:tok:in,pre,pre:tok,0.0,1,-0.037924863,0.0001400258,-0.0017536497
4,208,pre:tok:in,pre,pre:tok,0.0,1,-0.01722014,-0.00075193564,-0.013821736
4,209,((((hyp:tok:painting AND pre:tok:sewing) OR hyp:tok:hardware) AND (NOT pre:tok:on)) AND hyp:tok:is),((((hyp AND pre) OR hyp) AND (NOT pre)) AND hyp),((((hyp:tok AND pre:tok) OR hyp:tok) AND (NOT pre:tok)) AND hyp:tok),0.6666666666666666,6,-0.054943144,-0.15580344,0.1533088
4,210,pre:tok:in,pre,pre:tok,0.0,1,0.016614368,0.027203389,0.0057107573
4,211,pre:tok:in,pre,pre:tok,0.0,1,-0.0051469444,0.015383896,-0.0002964192
4,212,pre:tok:in,pre,pre:tok,0.0,1,-0.02968788,0.015877381,0.018498002
