cluster,neuron,feature,category,category_fine,iou,feature_length,w_entail,w_neutral,w_contra
3,0,((((hyp:tok:alone OR hyp:tok:sleeping) OR hyp:tok:cat) OR hyp:tok:nobody) OR hyp:tok:nothing),((((hyp OR hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.12943262411347517,5,-0.035779174,-0.0014289757,0.023023432
3,1,pre:tok:in,pre,pre:tok,0.0,1,0.0047763498,0.0021374722,0.014035168
3,2,pre:tok:in,pre,pre:tok,0.0,1,-0.028240746,-0.018325444,-0.01801046
3,3,pre:tok:in,pre,pre:tok,0.0,1,0.0005738688,-0.0071000154,0.013591588
3,4,pre:tok:in,pre,pre:tok,0.0,1,-0.03327432,0.009516349,0.005223358
3,5,pre:tok:in,pre,pre:tok,0.0,1,-0.01811511,0.01101393,0.029370204
3,6,((((hyp:tok:halloween OR hyp:tok:tall) OR hyp:tok:very) OR pre:tok:necklace) OR pre:tok:below),((((hyp OR hyp) OR hyp) OR pre) OR pre),((((hyp:tok OR hyp:tok) OR hyp:tok) OR pre:tok) OR pre:tok),0.12237762237762238,5,-0.090119705,-0.08406066,0.11777007
3,7,pre:tok:in,pre,pre:tok,0.0,1,-0.017232083,-0.0118125025,0.0006597078
3,8,((((NOT pre:tok:for) AND (hyp:tok:for OR hyp:tok:tall)) AND (NOT pre:tok:at)) OR hyp:tok:brother),((((NOT pre) AND (hyp OR hyp)) AND (NOT pre)) OR hyp),((((NOT pre:tok) AND (hyp:tok OR hyp:tok)) AND (NOT pre:tok)) OR hyp:tok),0.1495176848874598,7,-0.035472307,-0.13315262,0.1848522
3,9,pre:tok:in,pre,pre:tok,0.0,1,-0.015833614,0.0036869862,-0.023049906
3,10,pre:tok:in,pre,pre:tok,0.0,1,0.026105339,0.008309716,-0.005927887
3,11,pre:tok:in,pre,pre:tok,0.0,1,-0.039270308,0.0039053678,-0.08502867
3,12,pre:tok:in,pre,pre:tok,0.0,1,-0.016700156,-0.035345044,-0.011467676
3,13,pre:tok:in,pre,pre:tok,0.0,1,0.00069109304,-0.022033479,-0.039120488
3,14,pre:tok:in,pre,pre:tok,0.0,1,0.015123305,0.0017837533,-0.029876685
3,15,pre:tok:in,pre,pre:tok,0.0,1,-0.060382344,-0.10362654,0.10104731
3,16,((((hyp:tok:outside OR hyp:tok:to) OR hyp:tok:outdoors) OR hyp:tok:for) OR hyp:tok:some),((((hyp OR hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.19038748137108794,5,0.028166018,0.04008492,-0.087627016
3,17,((((NOT oth:overlap:overlap25) AND (hyp:tok:funny OR hyp:tok:painting)) OR pre:tok:repair) AND (NOT hyp:tok:man)),((((NOT oth) AND (hyp OR hyp)) OR pre) AND (NOT hyp)),((((NOT oth:overlap) AND (hyp:tok OR hyp:tok)) OR pre:tok) AND (NOT hyp:tok)),0.10576923076923077,7,0.07719959,-0.12689021,0.09069898
3,18,pre:tok:in,pre,pre:tok,0.0,1,-0.019470567,0.000523566,0.009931134
3,19,pre:tok:in,pre,pre:tok,0.0,1,-0.18996806,0.10848312,0.057366677
3,20,pre:tok:in,pre,pre:tok,0.0,1,-0.047685917,0.014887502,-0.0166224
3,21,pre:tok:in,pre,pre:tok,0.0,1,-0.1627084,-0.016518364,-0.0071499716
3,22,pre:tok:in,pre,pre:tok,0.0,1,-0.07004292,-0.08957374,0.079951
3,23,pre:tok:in,pre,pre:tok,0.0,1,-0.037423514,0.0160841,-0.034062244
3,24,pre:tok:in,pre,pre:tok,0.0,1,-0.015223513,-0.0063256756,-0.005850327
